"","task","id","group","session","trial","condition","trialxcondition","RT","ACC","liking"
"4920","pav",238,"obese","third",40,"CSplus",20,0.3545711,1,72.3684242351109
"4921","pav",239,"obese","third",1,"CSplus",1,0.7008309,1,72.039471202822
"4922","pav",239,"obese","third",2,"CSminus",1,0.4174829,1,35.855260282635
"4923","pav",239,"obese","third",3,"CSplus",2,0.4096383,1,72.039471202822
"4924","pav",239,"obese","third",4,"CSminus",2,0.4306318,1,35.855260282635
"4925","pav",239,"obese","third",5,"CSminus",3,0.8446494,1,35.855260282635
"4926","pav",239,"obese","third",6,"CSplus",3,0.3525605,1,72.039471202822
"4927","pav",239,"obese","third",7,"CSplus",4,0.9428215,1,72.039471202822
"4928","pav",239,"obese","third",8,"CSminus",4,0.6586134,1,35.855260282635
"4929","pav",239,"obese","third",9,"CSplus",5,0.4329649,1,72.039471202822
"4930","pav",239,"obese","third",10,"CSminus",5,0.311967,1,35.855260282635
"4931","pav",239,"obese","third",11,"CSminus",6,0.405332,1,35.855260282635
"4932","pav",239,"obese","third",12,"CSplus",6,0.6937569,1,72.039471202822
"4933","pav",239,"obese","third",13,"CSminus",7,0.9053854,1,35.855260282635
"4934","pav",239,"obese","third",14,"CSplus",7,0.5659281,1,72.039471202822
"4935","pav",239,"obese","third",15,"CSplus",8,0.4047007,1,72.039471202822
"4936","pav",239,"obese","third",16,"CSminus",8,0.4347287,1,35.855260282635
"4937","pav",239,"obese","third",17,"CSplus",9,0,0,72.039471202822
"4938","pav",239,"obese","third",18,"CSminus",9,0.4329445,1,35.855260282635
"4939","pav",239,"obese","third",19,"CSplus",10,0.373584,1,72.039471202822
"4940","pav",239,"obese","third",20,"CSminus",10,0.6771839,1,35.855260282635
"4941","pav",239,"obese","third",21,"CSminus",11,0,0,35.855260282635
"4942","pav",239,"obese","third",22,"CSplus",11,0.3849379,1,72.039471202822
"4943","pav",239,"obese","third",23,"CSplus",12,0.3525205,1,72.039471202822
"4944","pav",239,"obese","third",24,"CSminus",12,0.276636,1,35.855260282635
"4945","pav",239,"obese","third",25,"CSminus",13,0.9395852,1,35.855260282635
"4946","pav",239,"obese","third",26,"CSplus",13,0.2688701,1,72.039471202822
"4947","pav",239,"obese","third",27,"CSplus",14,0.375724,1,72.039471202822
"4948","pav",239,"obese","third",28,"CSminus",14,0.3168551,1,35.855260282635
"4949","pav",239,"obese","third",29,"CSminus",15,0.4211649,1,35.855260282635
"4950","pav",239,"obese","third",30,"CSplus",15,0.2575069,1,72.039471202822
"4951","pav",239,"obese","third",31,"CSminus",16,0.6955934,1,35.855260282635
"4952","pav",239,"obese","third",32,"CSplus",16,0.3874267,1,72.039471202822
"4953","pav",239,"obese","third",33,"CSplus",17,0.5287543,1,72.039471202822
"4954","pav",239,"obese","third",34,"CSminus",17,0.7605462,1,35.855260282635
"4955","pav",239,"obese","third",35,"CSplus",18,0.599627,1,72.039471202822
"4956","pav",239,"obese","third",36,"CSminus",18,0.4125622,1,35.855260282635
"4957","pav",239,"obese","third",37,"CSminus",19,0.8166369,1,35.855260282635
"4958","pav",239,"obese","third",38,"CSplus",19,0.4273663,1,72.039471202822
"4959","pav",239,"obese","third",39,"CSplus",20,0.3709913,1,72.039471202822
"4960","pav",239,"obese","third",40,"CSminus",20,0.4855483,1,35.855260282635
"4961","pav",241,"obese","third",1,"CSplus",1,0.3916829,1,65.7894713524931
"4962","pav",241,"obese","third",2,"CSminus",1,0.4320507,1,53.618424684124
"4963","pav",241,"obese","third",3,"CSminus",2,0.4653247,1,53.618424684124
"4964","pav",241,"obese","third",4,"CSplus",2,0.5484259,1,65.7894713524931
"4965","pav",241,"obese","third",5,"CSplus",3,0.5717009,1,65.7894713524931
"4966","pav",241,"obese","third",6,"CSminus",3,0.347254,1,53.618424684124
"4967","pav",241,"obese","third",7,"CSminus",4,0.5703575,1,53.618424684124
"4968","pav",241,"obese","third",8,"CSplus",4,0.5243102,1,65.7894713524931
"4969","pav",241,"obese","third",9,"CSplus",5,0.3656481,1,65.7894713524931
"4970","pav",241,"obese","third",10,"CSminus",5,0.4393555,1,53.618424684124
"4971","pav",241,"obese","third",11,"CSminus",6,0.5190196,1,53.618424684124
"4972","pav",241,"obese","third",12,"CSplus",6,0.6622496,1,65.7894713524931
"4973","pav",241,"obese","third",13,"CSplus",7,0.6581172,1,65.7894713524931
"4974","pav",241,"obese","third",14,"CSminus",7,0.4256336,1,53.618424684124
"4975","pav",241,"obese","third",15,"CSminus",8,0.4631617,1,53.618424684124
"4976","pav",241,"obese","third",16,"CSplus",8,0.5364405,1,65.7894713524931
"4977","pav",241,"obese","third",17,"CSplus",9,0.4556409,1,65.7894713524931
"4978","pav",241,"obese","third",18,"CSminus",9,0.4448991,1,53.618424684124
"4979","pav",241,"obese","third",19,"CSminus",10,0.4018163,1,53.618424684124
"4980","pav",241,"obese","third",20,"CSplus",10,0.4444166,1,65.7894713524931
"4981","pav",241,"obese","third",21,"CSplus",11,0.5639795,1,65.7894713524931
"4982","pav",241,"obese","third",22,"CSminus",11,0.4988448,1,53.618424684124
"4983","pav",241,"obese","third",23,"CSminus",12,0.3936053,1,53.618424684124
"4984","pav",241,"obese","third",24,"CSplus",12,0.6575532,1,65.7894713524931
"4985","pav",241,"obese","third",25,"CSminus",13,0,0,53.618424684124
"4986","pav",241,"obese","third",26,"CSplus",13,0.3766141,1,65.7894713524931
"4987","pav",241,"obese","third",27,"CSminus",14,0.3418212,1,53.618424684124
"4988","pav",241,"obese","third",28,"CSplus",14,0.3275525,1,65.7894713524931
"4989","pav",241,"obese","third",29,"CSplus",15,0.3360357,1,65.7894713524931
"4990","pav",241,"obese","third",30,"CSminus",15,0.509727,1,53.618424684124
"4991","pav",241,"obese","third",31,"CSplus",16,0.5171609,1,65.7894713524931
"4992","pav",241,"obese","third",32,"CSminus",16,0.3427623,1,53.618424684124
"4993","pav",241,"obese","third",33,"CSminus",17,0.3335568,1,53.618424684124
"4994","pav",241,"obese","third",34,"CSplus",17,0.3605209,1,65.7894713524931
"4995","pav",241,"obese","third",35,"CSplus",18,0.508392,1,65.7894713524931
"4996","pav",241,"obese","third",36,"CSminus",18,0.407804,1,53.618424684124
"4997","pav",241,"obese","third",37,"CSminus",19,0.3926453,1,53.618424684124
"4998","pav",241,"obese","third",38,"CSplus",19,0.3875659,1,65.7894713524931
"4999","pav",241,"obese","third",39,"CSminus",20,0.4647211,1,53.618424684124
"5000","pav",241,"obese","third",40,"CSplus",20,0.3129521,1,65.7894713524931
"5001","pav",242,"obese","third",1,"CSplus",1,0.3527472,1,38.8157896784972
"5002","pav",242,"obese","third",2,"CSminus",1,0.3038999,1,82.2368475721954
"5003","pav",242,"obese","third",3,"CSminus",2,0.258221,1,82.2368475721954
"5004","pav",242,"obese","third",4,"CSplus",2,0.4443453,1,38.8157896784972
"5005","pav",242,"obese","third",5,"CSplus",3,0.4513098,1,38.8157896784972
"5006","pav",242,"obese","third",6,"CSminus",3,0.4186407,1,82.2368475721954
"5007","pav",242,"obese","third",7,"CSminus",4,0.4680715,1,82.2368475721954
"5008","pav",242,"obese","third",8,"CSplus",4,0.3716975,1,38.8157896784972
"5009","pav",242,"obese","third",9,"CSplus",5,0.7140466,1,38.8157896784972
"5010","pav",242,"obese","third",10,"CSminus",5,0.7000489,1,82.2368475721954
"5011","pav",242,"obese","third",11,"CSminus",6,0.4296012,1,82.2368475721954
"5012","pav",242,"obese","third",12,"CSplus",6,0.3844602,1,38.8157896784972
"5013","pav",242,"obese","third",13,"CSplus",7,0.6966533,1,38.8157896784972
"5014","pav",242,"obese","third",14,"CSminus",7,0.3828812,1,82.2368475721954
"5015","pav",242,"obese","third",15,"CSminus",8,0.8416154,1,82.2368475721954
"5016","pav",242,"obese","third",16,"CSplus",8,0.3642554,1,38.8157896784972
"5017","pav",242,"obese","third",17,"CSplus",9,0.5978485,1,38.8157896784972
"5018","pav",242,"obese","third",18,"CSminus",9,0.6043759,1,82.2368475721954
"5019","pav",242,"obese","third",19,"CSminus",10,0.4618545,1,82.2368475721954
"5020","pav",242,"obese","third",20,"CSplus",10,0.4846695,1,38.8157896784972
"5021","pav",242,"obese","third",21,"CSminus",11,0.5342006,1,82.2368475721954
"5022","pav",242,"obese","third",22,"CSplus",11,0.3898197,1,38.8157896784972
"5023","pav",242,"obese","third",23,"CSminus",12,0.7440926,1,82.2368475721954
"5024","pav",242,"obese","third",24,"CSplus",12,0.4039646,1,38.8157896784972
"5025","pav",242,"obese","third",25,"CSminus",13,0.5179248,1,82.2368475721954
"5026","pav",242,"obese","third",26,"CSplus",13,0.5327914,1,38.8157896784972
"5027","pav",242,"obese","third",27,"CSplus",14,0.9463818,1,38.8157896784972
"5028","pav",242,"obese","third",28,"CSminus",14,0.8043617,1,82.2368475721954
"5029","pav",242,"obese","third",29,"CSminus",15,0.5371032,1,82.2368475721954
"5030","pav",242,"obese","third",30,"CSplus",15,0.4308752,1,38.8157896784972
"5031","pav",242,"obese","third",31,"CSminus",16,0.870382,1,82.2368475721954
"5032","pav",242,"obese","third",32,"CSplus",16,0,0,38.8157896784972
"5033","pav",242,"obese","third",33,"CSminus",17,0.4313415,1,82.2368475721954
"5034","pav",242,"obese","third",34,"CSplus",17,0.4202134,1,38.8157896784972
"5035","pav",242,"obese","third",35,"CSminus",18,0.770741,1,82.2368475721954
"5036","pav",242,"obese","third",36,"CSplus",18,0.4095692,1,38.8157896784972
"5037","pav",242,"obese","third",37,"CSplus",19,0.4005747,1,38.8157896784972
"5038","pav",242,"obese","third",38,"CSminus",19,0.5606443,1,82.2368475721954
"5039","pav",242,"obese","third",39,"CSminus",20,0.5756705,1,82.2368475721954
"5040","pav",242,"obese","third",40,"CSplus",20,0.4266428,1,38.8157896784972
"5041","pav",244,"obese","third",1,"CSminus",1,0.3140118,1,43.0921072561462
"5042","pav",244,"obese","third",2,"CSplus",1,0.2856577,1,60.8552596839508
"5043","pav",244,"obese","third",3,"CSplus",2,0.3165616,1,60.8552596839508
"5044","pav",244,"obese","third",4,"CSminus",2,0.3441948,1,43.0921072561462
"5045","pav",244,"obese","third",5,"CSminus",3,0.3354256,1,43.0921072561462
"5046","pav",244,"obese","third",6,"CSplus",3,0.2504406,1,60.8552596839508
"5047","pav",244,"obese","third",7,"CSplus",4,0.3581173,1,60.8552596839508
"5048","pav",244,"obese","third",8,"CSminus",4,0.3626349,1,43.0921072561462
"5049","pav",244,"obese","third",9,"CSplus",5,0.2857653,1,60.8552596839508
"5050","pav",244,"obese","third",10,"CSminus",5,0.5089681,1,43.0921072561462
"5051","pav",244,"obese","third",11,"CSminus",6,0.2678083,1,43.0921072561462
"5052","pav",244,"obese","third",12,"CSplus",6,0.2739079,1,60.8552596839508
"5053","pav",244,"obese","third",13,"CSplus",7,0.3281954,1,60.8552596839508
"5054","pav",244,"obese","third",14,"CSminus",7,0.4253644,1,43.0921072561462
"5055","pav",244,"obese","third",15,"CSminus",8,0.2961606,1,43.0921072561462
"5056","pav",244,"obese","third",16,"CSplus",8,0.3517813,1,60.8552596839508
"5057","pav",244,"obese","third",17,"CSminus",9,0.6731639,1,43.0921072561462
"5058","pav",244,"obese","third",18,"CSplus",9,0.3615252,1,60.8552596839508
"5059","pav",244,"obese","third",19,"CSminus",10,0.3256748,1,43.0921072561462
"5060","pav",244,"obese","third",20,"CSplus",10,0.3054986,1,60.8552596839508
"5061","pav",244,"obese","third",21,"CSminus",11,0.4105996,1,43.0921072561462
"5062","pav",244,"obese","third",22,"CSplus",11,0.3934281,1,60.8552596839508
"5063","pav",244,"obese","third",23,"CSminus",12,0.4089408,1,43.0921072561462
"5064","pav",244,"obese","third",24,"CSplus",12,0.4796649,1,60.8552596839508
"5065","pav",244,"obese","third",25,"CSminus",13,0.2949131,1,43.0921072561462
"5066","pav",244,"obese","third",26,"CSplus",13,0.4125611,1,60.8552596839508
"5067","pav",244,"obese","third",27,"CSminus",14,0.3231593,1,43.0921072561462
"5068","pav",244,"obese","third",28,"CSplus",14,0.5163338,1,60.8552596839508
"5069","pav",244,"obese","third",29,"CSminus",15,0.5196933,1,43.0921072561462
"5070","pav",244,"obese","third",30,"CSplus",15,0.328467,1,60.8552596839508
"5071","pav",244,"obese","third",31,"CSplus",16,0.8454495,1,60.8552596839508
"5072","pav",244,"obese","third",32,"CSminus",16,0,0,43.0921072561462
"5073","pav",244,"obese","third",33,"CSminus",17,0.3791291,1,43.0921072561462
"5074","pav",244,"obese","third",34,"CSplus",17,0.3247641,1,60.8552596839508
"5075","pav",244,"obese","third",35,"CSminus",18,0.3300111,1,43.0921072561462
"5076","pav",244,"obese","third",36,"CSplus",18,0.4007428,1,60.8552596839508
"5077","pav",244,"obese","third",37,"CSminus",19,0.6434379,1,43.0921072561462
"5078","pav",244,"obese","third",38,"CSplus",19,0.6573893,1,60.8552596839508
"5079","pav",244,"obese","third",39,"CSplus",20,0.7893538,1,60.8552596839508
"5080","pav",244,"obese","third",40,"CSminus",20,0.5899758,1,43.0921072561462
"5081","pav",246,"obese","third",1,"CSminus",1,0.3501617,1,42.1052601329639
"5082","pav",246,"obese","third",2,"CSplus",1,0.5656212,1,72.6973652937153
"5083","pav",246,"obese","third",3,"CSplus",2,0.6945355,1,72.6973652937153
"5084","pav",246,"obese","third",4,"CSminus",2,0.6509897,1,42.1052601329639
"5085","pav",246,"obese","third",5,"CSminus",3,0.4876265,1,42.1052601329639
"5086","pav",246,"obese","third",6,"CSplus",3,0.4033857,1,72.6973652937153
"5087","pav",246,"obese","third",7,"CSplus",4,0.6849707,1,72.6973652937153
"5088","pav",246,"obese","third",8,"CSminus",4,0.9589231,1,42.1052601329639
"5089","pav",246,"obese","third",9,"CSplus",5,0.577527,1,72.6973652937153
"5090","pav",246,"obese","third",10,"CSminus",5,0.4641977,1,42.1052601329639
"5091","pav",246,"obese","third",11,"CSplus",6,0,0,72.6973652937153
"5092","pav",246,"obese","third",12,"CSminus",6,0.5189417,1,42.1052601329639
"5093","pav",246,"obese","third",13,"CSplus",7,0.5633574,1,72.6973652937153
"5094","pav",246,"obese","third",14,"CSminus",7,0.6396238,1,42.1052601329639
"5095","pav",246,"obese","third",15,"CSplus",8,0.6919722,1,72.6973652937153
"5096","pav",246,"obese","third",16,"CSminus",8,0,0,42.1052601329639
"5097","pav",246,"obese","third",17,"CSminus",9,0.5882916,1,42.1052601329639
"5098","pav",246,"obese","third",18,"CSplus",9,0.3946006,1,72.6973652937153
"5099","pav",246,"obese","third",19,"CSplus",10,0.4514821,1,72.6973652937153
"5100","pav",246,"obese","third",20,"CSminus",10,0.6922459,1,42.1052601329639
"5101","pav",246,"obese","third",21,"CSminus",11,0,0,42.1052601329639
"5102","pav",246,"obese","third",22,"CSplus",11,0,0,72.6973652937153
"5103","pav",246,"obese","third",23,"CSplus",12,0.6550857,1,72.6973652937153
"5104","pav",246,"obese","third",24,"CSminus",12,0.5128693,1,42.1052601329639
"5105","pav",246,"obese","third",25,"CSplus",13,0,0,72.6973652937153
"5106","pav",246,"obese","third",26,"CSminus",13,0.5917996,1,42.1052601329639
"5107","pav",246,"obese","third",27,"CSplus",14,0.5089022,1,72.6973652937153
"5108","pav",246,"obese","third",28,"CSminus",14,0.8853694,1,42.1052601329639
"5109","pav",246,"obese","third",29,"CSminus",15,0.5641182,1,42.1052601329639
"5110","pav",246,"obese","third",30,"CSplus",15,0.4312488,1,72.6973652937153
"5111","pav",246,"obese","third",31,"CSminus",16,0.574577,1,42.1052601329639
"5112","pav",246,"obese","third",32,"CSplus",16,0.5548941,1,72.6973652937153
"5113","pav",246,"obese","third",33,"CSplus",17,0.5770571,1,72.6973652937153
"5114","pav",246,"obese","third",34,"CSminus",17,0.8012809,1,42.1052601329639
"5115","pav",246,"obese","third",35,"CSplus",18,0.6479832,1,72.6973652937153
"5116","pav",246,"obese","third",36,"CSminus",18,0.5867298,1,42.1052601329639
"5117","pav",246,"obese","third",37,"CSplus",19,0.5192047,1,72.6973652937153
"5118","pav",246,"obese","third",38,"CSminus",19,0.9094755,1,42.1052601329639
"5119","pav",246,"obese","third",39,"CSminus",20,0.5668747,1,42.1052601329639
"5120","pav",246,"obese","third",40,"CSplus",20,0,0,72.6973652937153
"5121","pav",248,"obese","third",1,"CSminus",1,0.4114248,1,52.3026365023373
"5122","pav",248,"obese","third",2,"CSplus",1,0.3231072,1,90.4605296952044
"5123","pav",248,"obese","third",3,"CSplus",2,0.3082748,1,90.4605296952044
"5124","pav",248,"obese","third",4,"CSminus",2,0.6546248,1,52.3026365023373
"5125","pav",248,"obese","third",5,"CSminus",3,0.4776293,1,52.3026365023373
"5126","pav",248,"obese","third",6,"CSplus",3,0.2998304,1,90.4605296952044
"5127","pav",248,"obese","third",7,"CSminus",4,0.3145582,1,52.3026365023373
"5128","pav",248,"obese","third",8,"CSplus",4,0.3206977,1,90.4605296952044
"5129","pav",248,"obese","third",9,"CSminus",5,0.5452262,1,52.3026365023373
"5130","pav",248,"obese","third",10,"CSplus",5,0.2821583,1,90.4605296952044
"5131","pav",248,"obese","third",11,"CSplus",6,0.2989942,1,90.4605296952044
"5132","pav",248,"obese","third",12,"CSminus",6,0.5658838,1,52.3026365023373
